date,menu,qty,day_of_week,month,is_weekend,week_of_month,lag_1,lag_3,lag_7,lag_14,rolling_7,rolling_14,rolling_std_7
2024-11-18,Beef Lemongrass,0,0,11,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-18,Chicken Zurich Mushroom,1,0,11,0,3,0.0,0.0,1.0,0.0,0.8571428571428571,0.7857142857142857,1.4638501094227938
2024-11-18,Hot White Coffee,0,0,11,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-18,Sunfield Green,0,0,11,0,3,0.0,0.0,0.0,0.0,0.14285714285714285,0.07142857142857142,0.37796447300922725
2024-11-18,Baby Purple,0,0,11,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-18,Sate Ati Ampela,0,0,11,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-18,Perkedel Jagung,0,0,11,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-18,Tahu Lada Garam,4,0,11,0,3,3.0,2.0,1.0,1.0,1.2857142857142858,1.5,1.1126972805283748
2024-11-18,Sop Buntut,0,0,11,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-18,Lemon Tea Hot,0,0,11,0,3,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0
2024-11-18,Extra Flavour,0,0,11,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-18,Naga Black Tea Ice,1,0,11,0,3,0.0,0.0,0.0,0.0,0.42857142857142855,0.42857142857142855,0.7867957924694432
2024-11-18,TUMPENG,0,0,11,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-18,Tiramisu Latte Ice,0,0,11,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-18,Sate Usus,0,0,11,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-18,Sate Paru,0,0,11,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-18,Butterscoutch Latte Ice,0,0,11,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-18,Nasi Goreng Kampung,0,0,11,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-18,Cream Brulle Ice,0,0,11,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-18,Sate Kikil,0,0,11,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-18,Iced Cafe Latte,0,0,11,0,3,0.0,0.0,1.0,0.0,0.14285714285714285,0.35714285714285715,0.37796447300922337
2024-11-18,Ice Cream,0,0,11,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-18,Tiramisu Latte Hot,0,0,11,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-18,Tropical Sunrise,0,0,11,0,3,0.0,0.0,0.0,1.0,0.42857142857142855,0.42857142857142855,0.5345224838248488
2024-11-18,Soto Bandung,0,0,11,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-19,Soko Mix Platters,0,1,11,0,3,0.0,0.0,0.0,0.0,0.42857142857142855,0.42857142857142855,0.5345224838248505
2024-11-19,Soko Fried Rice,0,1,11,0,3,0.0,2.0,1.0,1.0,0.8571428571428571,0.7142857142857143,0.8997354108424381
2024-11-19,Tropical Ice Cream Scoop,2,1,11,0,3,0.0,0.0,0.0,1.0,0.0,0.07142857142857142,0.0
2024-11-19,Latte Flavour Hot,0,1,11,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-19,Beef Zurich Mushroom,0,1,11,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-19,Ayam Bakar,0,1,11,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-19,Tubruk,0,1,11,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-19,Choco lava,0,1,11,0,3,0.0,3.0,0.0,0.0,0.42857142857142855,0.5714285714285714,1.1338934190276815
2024-11-19,Bala-Bala,0,1,11,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-19,Japanese - Natural - Honey,0,1,11,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-19,French Fries,0,1,11,0,3,0.0,0.0,0.0,0.0,0.14285714285714285,0.42857142857142855,0.377964473009227
2024-11-19,Wellcome Drink Orange Cup,0,1,11,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-19,Chicken Snitzel,1,1,11,0,3,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0
2024-11-19,Hazelnut Latte Hot,0,1,11,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-19,Butterscoutch Latte Ice,0,1,11,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-19,Hot Moccacino,0,1,11,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-19,Chicken Cordon Bleu,0,1,11,0,3,0.0,1.0,1.0,0.0,0.5714285714285714,0.42857142857142855,0.7867957924694431
2024-11-19,Nasi Gepuk,0,1,11,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-19,Jukut goreng,0,1,11,0,3,0.0,0.0,1.0,1.0,0.2857142857142857,0.8571428571428571,0.48795003647426527
2024-11-19,Dreamy Berry,1,1,11,0,3,0.0,3.0,0.0,1.0,1.1428571428571428,0.9285714285714286,1.463850109422799
2024-11-19,Nasi Goreng Iga Bakar,0,1,11,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-19,Sop Buntut,0,1,11,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-19,TUMPENG,0,1,11,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-19,Extra Flavour,0,1,11,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-19,Iced Cafe Latte,1,1,11,0,3,0.0,0.0,0.0,1.0,0.0,0.35714285714285715,0.0
2024-11-19,Red Velvet Ice,0,1,11,0,3,0.0,0.0,0.0,0.0,0.14285714285714285,0.21428571428571427,0.37796447300922725
2024-11-19,Tiramisu Latte Hot,0,1,11,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-19,Strawberry Dreams,0,1,11,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-19,Lemon Peach,0,1,11,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-19,Extra Espresso,0,1,11,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-19,Iced Vietnam Drip,0,1,11,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-19,Req chicken blackpepper+Teh,0,1,11,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-19,Cream Brulle Hot,0,1,11,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-19,Espresso Hot,0,1,11,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-19,Black Magic Hot,0,1,11,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-19,Bajigur,0,1,11,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-19,Ayam Goreng Kremes,0,1,11,0,3,0.0,0.0,0.0,1.0,0.0,0.6428571428571429,0.0
2024-11-19,Chicken Lemongrass,1,1,11,0,3,0.0,0.0,1.0,0.0,0.14285714285714285,0.2857142857142857,0.3779644730092269
2024-11-19,Affogato,0,1,11,0,3,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0
2024-11-19,Black Magic Ice,0,1,11,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-19,american breakfast,0,1,11,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-19,Chocolatte banana roll,0,1,11,0,3,2.0,0.0,0.0,1.0,0.5714285714285714,0.35714285714285715,0.9759000729485332
2024-11-19,Dark Choco Ice,0,1,11,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-19,Cappucino Hot,0,1,11,0,3,0.0,2.0,0.0,0.0,0.42857142857142855,0.2857142857142857,0.7867957924694432
2024-11-19,Hazelnut Latte Ice,0,1,11,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-19,Wings Barbeque,0,1,11,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-19,Kalita Wave,0,1,11,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-19,Popcorn,0,1,11,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-19,Sate Kulit,0,1,11,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-19,Tempe Tepung,0,1,11,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-19,V60 - semiwash - fullwash,0,1,11,0,3,0.0,2.0,1.0,1.0,0.5714285714285714,0.5,0.7867957924694434
2024-11-19,Cheese Chicken Katsu,0,1,11,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-19,Tahu Pletok,0,1,11,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-19,Lemon Tea Cola,0,1,11,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-19,Mango Tango,0,1,11,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-19,Nachos Primero,0,1,11,0,3,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0
2024-11-19,Kopi Jahe Panas,0,1,11,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-19,Caramel Latte Ice,0,1,11,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-19,Sate Jando,0,1,11,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-19,Iced Moccacino,0,1,11,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-19,Black apple,0,1,11,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-19,Tahu Lada Garam,0,1,11,0,3,4.0,2.0,0.0,2.0,1.7142857142857142,1.7142857142857142,1.4960264830861913
2024-11-19,Cream Brulle Ice,0,1,11,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-19,Tiramisu Latte Ice,0,1,11,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-19,Naga Black Tea Ice,0,1,11,0,3,1.0,1.0,2.0,0.0,0.5714285714285714,0.5,0.7867957924694432
2024-11-19,Sate Ati Ampela,0,1,11,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-19,Sate Paru,0,1,11,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-19,Baby Purple,0,1,11,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-19,Tropical Sunrise,0,1,11,0,3,0.0,1.0,1.0,0.0,0.42857142857142855,0.35714285714285715,0.5345224838248488
2024-11-19,Perkedel Jagung,0,1,11,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-19,wellcome drink Thai Tea Bottle,0,1,11,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-19,Nasi Goreng Cabut,0,1,11,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-19,Chicken Blackpepper,0,1,11,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-19,Omelet,0,1,11,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-19,Matcha Latte Ice,3,1,11,0,3,0.0,2.0,0.0,0.0,0.5714285714285714,0.35714285714285715,0.7867957924694432
2024-11-19,Bakmie Goreng,0,1,11,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-19,French Fries Bolognaise,0,1,11,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-19,Sate Usus,0,1,11,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-19,Sate Kikil,0,1,11,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-19,Bundling Yoga,0,1,11,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-19,Carbonara pasta spaghetti,0,1,11,0,3,0.0,0.0,0.0,0.0,0.14285714285714285,0.2857142857142857,0.3779644730092271
2024-11-19,Black Lemon,0,1,11,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-19,Rice,1,1,11,0,3,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0
2024-11-19,V60 - wine - blackhoney,0,1,11,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-19,Chicken Zurich Mushroom,2,1,11,0,3,1.0,0.0,1.0,0.0,0.8571428571428571,0.8571428571428571,1.4638501094227938
2024-11-19,Nasi Goreng Kampung,0,1,11,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-19,Biter Sweet,0,1,11,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-19,Kol Goreng,0,1,11,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-19,Es Kopi Soko,5,1,11,0,3,3.0,5.0,3.0,2.0,3.142857142857143,4.071428571428571,1.069044967649721
2024-11-19,Crispy Chicken Dice,0,1,11,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-19,Flat Bottom,0,1,11,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-19,Ice Cream,0,1,11,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-19,Lemon Tea Hot,0,1,11,0,3,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0
2024-11-19,Beef Blackpepper,0,1,11,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-19,Beef Lemongrass,0,1,11,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-19,Margharita Vegan Pizza,0,1,11,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-19,Iga Bakar,0,1,11,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-19,Butterscoutch Latte Hot,0,1,11,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-19,FF & Sausage Bratwurst,1,1,11,0,3,0.0,0.0,1.0,1.0,0.2857142857142857,0.35714285714285715,0.48795003647426594
2024-11-19,Red Velvet Hot,0,1,11,0,3,0.0,0.0,0.0,0.0,0.14285714285714285,0.07142857142857142,0.37796447300922725
2024-11-19,Soko Mint,1,1,11,0,3,1.0,3.0,0.0,5.0,0.7142857142857143,1.5,1.1126972805283755
2024-11-19,Premium Tea Hot,0,1,11,0,3,0.0,2.0,1.0,0.0,0.42857142857142855,0.2857142857142857,0.7867957924694432
2024-11-19,Telur Dadar,0,1,11,0,3,0.0,0.0,1.0,1.0,0.14285714285714285,0.35714285714285715,0.3779644730092272
2024-11-19,Sunfield Green,0,1,11,0,3,0.0,1.0,0.0,0.0,0.14285714285714285,0.07142857142857142,0.37796447300922725
2024-11-19,Soto Bandung,0,1,11,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-19,French Press,0,1,11,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-19,Hot White Coffee,0,1,11,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-19,Caramel Latte Hot,0,1,11,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-19,Latte Flavour Ice,0,1,11,0,3,0.0,0.0,1.0,0.0,0.14285714285714285,0.07142857142857142,0.37796447300922725
2024-11-19,Thai Tea Ice,0,1,11,0,3,1.0,1.0,0.0,0.0,0.42857142857142855,0.42857142857142855,0.5345224838248486
2024-11-19,Taro Latte Hot,0,1,11,0,3,0.0,0.0,0.0,0.0,0.14285714285714285,0.07142857142857142,0.37796447300922725
2024-11-19,Chocogato,0,1,11,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-19,Orange Squash,0,1,11,0,3,1.0,0.0,0.0,0.0,0.2857142857142857,0.14285714285714285,0.4879500364742666
2024-11-19,Moccachino Hot,0,1,11,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-19,Bakso Cuanki,0,1,11,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-19,Cream Cheese Coffee,0,1,11,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-19,Spring Berry,0,1,11,0,3,0.0,2.0,0.0,0.0,0.42857142857142855,0.35714285714285715,0.7867957924694432
2024-11-19,Mineral Water,3,1,11,0,3,4.0,11.0,0.0,0.0,2.7142857142857144,3.142857142857143,3.988077469754305
2024-11-19,Black Raspberry,0,1,11,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-19,Lemon Squash,1,1,11,0,3,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0
2024-11-19,Ayam Ungkep,0,1,11,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-19,Choco Java Ice,1,1,11,0,3,0.0,2.0,0.0,2.0,0.5714285714285714,0.6428571428571429,0.7867957924694443
2024-11-19,Bundling Black Tea Ice,0,1,11,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-19,Moccachino Ice,0,1,11,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-19,Kiwi Delight,0,1,11,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-19,Aeropress - Natural - Honey,0,1,11,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-19,Iced Vanilla Latte,0,1,11,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-19,V60 natural - honey,0,1,11,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-19,Bandrek,0,1,11,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-19,Hot Americano,0,1,11,0,3,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0
2024-11-19,Nasi Oseng Mercon,1,1,11,0,3,1.0,1.0,1.0,1.0,1.1428571428571428,1.2142857142857142,0.690065559342354
2024-11-19,Aglio olio pasta spaghetti,0,1,11,0,3,0.0,1.0,0.0,1.0,0.42857142857142855,0.5,0.5345224838248488
2024-11-19,Choconutt Ice,0,1,11,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-19,Mac & Cheese,1,1,11,0,3,0.0,0.0,1.0,0.0,0.2857142857142857,0.14285714285714285,0.4879500364742666
2024-11-19,Choco Java Hot,0,1,11,0,3,1.0,1.0,0.0,2.0,0.2857142857142857,0.7142857142857143,0.4879500364742673
2024-11-19,Zupa Soup,0,1,11,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-19,Hot Cafe Latte,1,1,11,0,3,0.0,0.0,0.0,1.0,0.2857142857142857,0.2857142857142857,0.48795003647426677
2024-11-19,Hazelnut Lattee Hot,0,1,11,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-19,Donat,0,1,11,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-19,French Fries Mozzarella,0,1,11,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-19,Pisang Goreng,0,1,11,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-19,Nasi Kuning,0,1,11,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-19,Chocoberry Pancake with Ice Cream,0,1,11,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-19,Lemon Tea Ice,1,1,11,0,3,0.0,1.0,0.0,0.0,0.42857142857142855,0.6428571428571429,0.786795792469443
2024-11-19,Hot Vietnam Drip,1,1,11,0,3,0.0,3.0,0.0,1.0,0.42857142857142855,0.35714285714285715,1.1338934190276817
2024-11-19,Wings Combo,0,1,11,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-19,Matcha Latte Hot,0,1,11,0,3,0.0,0.0,1.0,0.0,0.14285714285714285,0.14285714285714285,0.37796447300922725
2024-11-19,Bubur Ayam,0,1,11,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-19,MINERAL PITCHER,0,1,11,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-19,Japanese - SemiWash - FullWash,1,1,11,0,3,1.0,0.0,1.0,0.0,0.8571428571428571,0.8571428571428571,0.8997354108424382
2024-11-19,Telur Barendo,0,1,11,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-19,Iced Americano,0,1,11,0,3,0.0,0.0,0.0,0.0,0.2857142857142857,0.6428571428571429,0.48795003647426655
2024-11-19,Naga Black Tea Hot,1,1,11,0,3,3.0,7.0,0.0,0.0,1.4285714285714286,0.8571428571428571,2.699206232527312
2024-11-19,Taro Latte Ice,0,1,11,0,3,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0
2024-11-19,Req american breakfast + mineral,0,1,11,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-19,Elanor Rigby,0,1,11,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-19,Cireng Lada Garam,0,1,11,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-19,Mix Max Pizza,0,1,11,0,3,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0
2024-11-19,Aeropress - Wine - Black Honey,0,1,11,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-19,Hot Vanilla Latte,0,1,11,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-19,Beef Lovers Pizza,1,1,11,0,3,0.0,0.0,0.0,1.0,0.14285714285714285,0.35714285714285715,0.3779644730092272
2024-11-19,Dark Choco Hot,0,1,11,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-19,Brulle Creamy Macaroni,0,1,11,0,3,0.0,0.0,0.0,2.0,0.14285714285714285,0.2857142857142857,0.37796447300922725
2024-11-19,Japanese - Wine - Black Honey,0,1,11,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-19,Rawon,0,1,11,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-19,SOP IGA,0,1,11,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-19,Cireng Bumbu,0,1,11,0,3,0.0,0.0,0.0,1.0,0.0,0.07142857142857142,0.0
2024-11-19,Wedang Jahe,0,1,11,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-19,Buntut Bakar,0,1,11,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-19,Bolognais Pasta Spaghetti,0,1,11,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-19,Charcoal Latte Hot,0,1,11,0,3,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0
2024-11-19,Matcha Coffee,0,1,11,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-19,Lychee Ice Tea,0,1,11,0,3,2.0,0.0,2.0,0.0,0.5714285714285714,0.5714285714285714,0.9759000729485483
2024-11-19,Ayam Penyet Sambal Balado,0,1,11,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-19,Karma Coffee,0,1,11,0,3,0.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.37796447300922836
2024-11-19,Cappucino Ice,0,1,11,0,3,0.0,0.0,0.0,0.0,0.0,0.21428571428571427,0.0
2024-11-19,Sate Telur Puyuh,0,1,11,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-19,Iced White Coffee,0,1,11,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-19,Es Cendol,0,1,11,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-19,Pancake with Ice Cream,0,1,11,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-19,Thai Tea Hot,1,1,11,0,3,0.0,0.0,1.0,0.0,0.14285714285714285,0.21428571428571427,0.37796447300922703
2024-11-19,Charcoal Latte Ice,0,1,11,0,3,0.0,1.0,0.0,0.0,0.14285714285714285,0.21428571428571427,0.3779644730092276
2024-11-19,Cheese Lovers Pizza,0,1,11,0,3,0.0,1.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.37796447300922725
2024-11-20,Moccachino Hot,0,2,11,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-20,Crispy Chicken Dice,0,2,11,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-20,Carbonara pasta spaghetti,0,2,11,0,3,0.0,0.0,1.0,0.0,0.14285714285714285,0.2857142857142857,0.3779644730092271
2024-11-20,Req american breakfast + mineral,0,2,11,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-20,Choco Java Ice,1,2,11,0,3,1.0,1.0,0.0,0.0,0.7142857142857143,0.5714285714285714,0.7559289460184556
2024-11-20,Buntut Bakar,0,2,11,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-20,Premium Tea Hot,0,2,11,0,3,0.0,0.0,0.0,0.0,0.2857142857142857,0.2857142857142857,0.7559289460184545
2024-11-20,Extra Espresso,0,2,11,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-20,French Fries,0,2,11,0,3,0.0,0.0,0.0,0.0,0.14285714285714285,0.42857142857142855,0.377964473009227
2024-11-20,Nachos Primero,0,2,11,0,3,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0
2024-11-20,Tubruk,0,2,11,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-20,Telur Dadar,0,2,11,0,3,0.0,0.0,0.0,1.0,0.0,0.2857142857142857,0.0
2024-11-20,Latte Flavour Hot,0,2,11,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-20,Dark Choco Hot,0,2,11,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-20,Chicken Snitzel,0,2,11,0,3,1.0,0.0,0.0,0.0,0.14285714285714285,0.21428571428571427,0.37796447300922725
2024-11-20,Espresso Hot,0,2,11,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-20,Thai Tea Ice,0,2,11,0,3,0.0,0.0,1.0,0.0,0.42857142857142855,0.42857142857142855,0.5345224838248486
2024-11-20,Hot Vanilla Latte,0,2,11,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-20,Beef Lemongrass,0,2,11,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-20,Sate Ati Ampela,0,2,11,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-20,Beef Zurich Mushroom,0,2,11,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-20,Chicken Lemongrass,0,2,11,0,3,1.0,0.0,0.0,0.0,0.14285714285714285,0.35714285714285715,0.37796447300922725
2024-11-20,Aglio olio pasta spaghetti,0,2,11,0,3,0.0,1.0,1.0,0.0,0.42857142857142855,0.42857142857142855,0.5345224838248488
2024-11-20,Charcoal Latte Ice,0,2,11,0,3,0.0,0.0,0.0,0.0,0.14285714285714285,0.21428571428571427,0.3779644730092276
2024-11-20,Cheese Chicken Katsu,0,2,11,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-20,Extra Flavour,0,2,11,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
